age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,38108,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,-31,1,43,?,>50K
19,Private,212587,11th,10,Never-married,Sales,Own-child,White,Male,2,-1,20,United-States,<=50K
49,Self-emp-not-inc,27342,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,-34,0,58,United-States,<=50K
23,Private,60916,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,-13,0,40,United-States,<=50K
53,Private,11576,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Male,-22,0,49,United-States,>50K
21,Private,199998,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,-11,-1,40,United-States,<=50K
49,Private,139634,10th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,-9,-1,43,United-States,<=50K
44,Local-gov,382903,Assoc-acdm,13,Married-civ-spouse,Protective-serv,Wife,White,Male,-1,0,3,United-States,<=50K
46,Private,81754,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,-11,0,34,United-States,<=50K
23,Private,212171,HS-grad,9,Widowed,Sales,Unmarried,White,Female,-31,0,21,United-States,<=50K
19,Private,215907,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,-13,0,40,United-States,<=50K
33,Private,385422,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,-26,-1,43,Jamaica,>50K
28,Private,304002,Prof-school,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,14805,0,40,?,>50K
41,Private,116898,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-15,0,40,United-States,>50K
20,Private,82005,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,146754,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-14,0,25,United-States,<=50K
38,Private,134714,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,5,1778,55,China,>50K
39,Private,87417,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,4,1,40,Dominican-Republic,<=50K
28,Private,196777,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,-31,-1,40,United-States,<=50K
74,Private,336367,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,-27,-1,30,Italy,<=50K
38,Private,27723,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,-15,-1,40,United-States,<=50K
26,Private,309242,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,1,-1,23,United-States,<=50K
19,?,95669,12th,8,Never-married,?,Own-child,White,Male,-23,0,8,United-States,<=50K
38,Private,61522,Prof-school,16,Never-married,Prof-specialty,Not-in-family,Other,Male,7605,1,65,United-States,>50K
36,Private,306656,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,-11,-1,29,United-States,<=50K
41,Private,236441,Assoc-acdm,13,Married-civ-spouse,Other-service,Husband,White,Male,-7,0,40,United-States,<=50K
22,Private,177865,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-14,0,40,United-States,<=50K
47,State-gov,179200,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7534,0,40,Germany,>50K
62,?,210632,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Male,2710,0,40,United-States,>50K
46,State-gov,106041,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-2,0,40,China,>50K
17,Private,238106,Some-college,9,Never-married,Other-service,Own-child,White,Female,1,0,31,United-States,<=50K
49,Private,45205,Bachelors,7,Never-married,Tech-support,Not-in-family,White,Female,-27,-1,36,United-States,<=50K
49,State-gov,67064,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,10,0,40,United-States,>50K
43,Federal-gov,64182,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
22,Private,133844,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-18,1778,40,United-States,<=50K
22,?,122087,Bachelors,13,Never-married,?,Own-child,White,Female,-12,0,21,United-States,<=50K
22,Private,151197,Bachelors,8,Never-married,Priv-house-serv,Own-child,White,Female,-1,0,30,United-States,<=50K
43,Private,255548,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-13,0,40,United-States,>50K
38,Private,225249,9th,4,Separated,Adm-clerical,Unmarried,White,Female,-3,0,40,Mexico,<=50K
32,Private,376005,9th,3,Married-civ-spouse,Sales,Husband,White,Male,-7,0,40,Mexico,<=50K
50,State-gov,295626,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,-3,1,40,United-States,<=50K
18,Private,173099,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-2,0,23,United-States,<=50K
16,Private,209500,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,-18,-1,40,United-States,<=50K
66,Private,89019,9th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,-40,0,40,United-States,<=50K
56,Private,28910,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,1813,40,United-States,>50K
23,Private,248727,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,-20,0,40,United-States,<=50K
38,Private,106998,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,-16,-1,21,United-States,<=50K
30,Private,389733,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-28,-1,40,United-States,<=50K
29,Private,23682,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,>50K
30,Private,149054,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,-32,0,40,United-States,<=50K
37,Private,161024,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,-4,1,40,United-States,>50K
53,Private,56036,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,-9,0,48,Jamaica,>50K
49,Private,226827,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,-1,0,49,United-States,<=50K
27,Private,130447,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-26,-1,44,United-States,<=50K
46,Private,204157,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,2,0,40,United-States,<=50K
48,Private,176366,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,-4,0,40,Mexico,>50K
61,?,140580,10th,7,Divorced,?,Other-relative,White,Male,-18,0,21,United-States,<=50K
28,Private,246527,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,-3,0,40,United-States,<=50K
22,Private,137688,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,-10,0,24,United-States,<=50K
47,Private,30504,11th,7,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,12,0,30,United-States,<=50K
56,Self-emp-inc,271994,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-5,0,62,United-States,>50K
41,Private,314124,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,-34,0,34,United-States,<=50K
26,Private,195321,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,2,-1,40,United-States,<=50K
56,Private,172693,HS-grad,11,Divorced,Adm-clerical,Unmarried,White,Female,-21,-1,36,United-States,>50K
43,Federal-gov,335980,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-26,0,40,United-States,>50K
31,Local-gov,212730,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-6,0,44,United-States,>50K
48,Without-pay,151876,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-4,0,30,United-States,<=50K
27,Private,236257,Bachelors,13,Never-married,Sales,Own-child,White,Female,-19,0,8,United-States,<=50K
23,?,36516,HS-grad,7,Never-married,?,Own-child,White,Female,3506,0,19,United-States,<=50K
21,Private,68677,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,-11,0,7,United-States,<=50K
16,Private,107180,12th,8,Never-married,Sales,Own-child,White,Female,-24,0,22,United-States,<=50K
44,Private,353875,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,-9,0,40,Germany,>50K
45,Private,188567,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,20,-1,40,United-States,>50K
44,Local-gov,156064,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,0,49,United-States,>50K
50,Private,63375,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,1,-1,44,United-States,<=50K
51,Private,187768,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,14962,0,40,United-States,>50K
44,Private,194959,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,-11,0,62,?,<=50K
31,Self-emp-inc,192315,Doctorate,11,Divorced,Prof-specialty,Not-in-family,White,Female,-23,0,36,United-States,<=50K
22,Private,165346,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,-14,0,40,United-States,<=50K
51,Private,370307,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,-7,0,40,United-States,>50K
21,Private,145819,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,-17,-1,40,India,<=50K
28,Private,171027,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,-14,-1,20,United-States,<=50K
19,State-gov,498923,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,-28,0,40,United-States,<=50K
39,Private,227808,HS-grad,9,Married-spouse-absent,Transport-moving,Unmarried,White,Female,5,-1,66,?,<=50K
64,Private,34047,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,3606,0,40,Germany,>50K
47,Private,173047,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Male,15123,0,40,United-States,>50K
27,Federal-gov,374392,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,3910,-1,44,United-States,<=50K
38,Private,226283,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,-28,-1,40,United-States,<=50K
48,Self-emp-inc,79342,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,-2,0,40,Philippines,>50K
24,Private,166178,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-7,0,50,Yugoslavia,<=50K
25,Private,344457,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-12,0,30,Scotland,<=50K
40,Private,344548,11th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,-19,1,40,United-States,>50K
22,Private,210708,Bachelors,13,Never-married,Sales,Own-child,White,Male,-5,1,30,United-States,<=50K
36,Self-emp-not-inc,68615,Doctorate,10,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,-21,0,58,United-States,>50K
39,Private,205326,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,2,0,40,United-States,>50K
21,Private,100424,Some-college,10,Never-married,Sales,Own-child,Other,Female,-17,0,40,United-States,<=50K
42,Private,201690,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,-44,0,40,United-States,>50K
32,Private,148988,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-37,0,40,United-States,<=50K
30,Self-emp-not-inc,241675,Bachelors,15,Widowed,Exec-managerial,Unmarried,White,Female,4,1,50,United-States,<=50K
37,Private,13001,Assoc-voc,10,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,-8,0,40,United-States,>50K
50,Private,42826,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,2879,0,49,United-States,<=50K
41,Private,206329,1st-4th,3,Never-married,Exec-managerial,Unmarried,White,Female,5,1,30,Guatemala,<=50K
60,?,178348,Some-college,10,Divorced,?,Not-in-family,White,Female,3158,-1,23,United-States,<=50K
30,Self-emp-not-inc,271065,HS-grad,9,Never-married,Tech-support,Own-child,Black,Male,-25,-1,23,United-States,<=50K
25,State-gov,30340,Some-college,10,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,2678,-1,49,Vietnam,<=50K
31,Private,364006,Bachelors,8,Widowed,Prof-specialty,Not-in-family,White,Female,3424,0,40,Haiti,<=50K
41,Self-emp-inc,141907,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7714,2,40,United-States,>50K
45,Private,216096,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-18,-1,40,United-States,<=50K
24,Private,104777,12th,8,Never-married,Sales,Own-child,White,Male,-28,-1,79,United-States,<=50K
24,State-gov,255944,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,-1,0,35,United-States,<=50K
61,Self-emp-inc,50837,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7,-1,50,United-States,>50K
56,Private,135780,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,-17,0,40,United-States,<=50K
27,Private,275712,Some-college,10,Never-married,Prof-specialty,Other-relative,Black,Female,3585,-1,17,United-States,>50K
32,Private,255088,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,-15,0,40,Haiti,<=50K
37,Private,365432,Some-college,10,Married-AF-spouse,Tech-support,Not-in-family,White,Male,-27,0,40,United-States,>50K
24,Private,128987,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,-10,0,40,United-States,<=50K
49,Private,67440,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,-1,49,United-States,>50K
46,Private,59237,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,7,1717,35,United-States,>50K
22,Private,229487,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,28,0,40,United-States,<=50K
40,Private,91838,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-3,0,40,Mexico,<=50K
23,Private,306371,Some-college,10,Married-AF-spouse,Other-service,Other-relative,White,Female,-16,-1,21,United-States,<=50K
25,Private,251449,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,-15,-1,20,United-States,<=50K
20,?,175964,HS-grad,9,Never-married,?,Own-child,White,Female,-29,1,31,United-States,<=50K
43,Private,25704,Assoc-acdm,13,Divorced,Prof-specialty,Not-in-family,White,Female,-7,0,40,United-States,>50K
19,Private,392481,1st-4th,4,Widowed,Priv-house-serv,Unmarried,White,Female,3264,0,8,United-States,<=50K
43,Private,187614,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,-12,0,17,United-States,>50K
57,?,90147,Assoc-acdm,13,Married-civ-spouse,?,Husband,White,Male,9,2,40,Laos,<=50K
41,Private,150530,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-33,1,40,United-States,<=50K
15,Private,171032,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,8,-1,21,United-States,<=50K
18,Private,78001,11th,7,Never-married,Other-service,Own-child,White,Female,-14,0,21,United-States,<=50K
23,Private,365384,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,-26,-1,34,United-States,<=50K
20,?,178615,Some-college,10,Separated,?,Own-child,Other,Male,-17,1,11,United-States,<=50K
42,Federal-gov,100073,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,-12,1,46,United-States,<=50K
43,Self-emp-inc,128565,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-7,0,56,United-States,>50K
40,Private,396213,11th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,-21,0,40,United-States,<=50K
22,Private,267849,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-8,1,22,United-States,<=50K
25,Private,76114,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,-28,0,44,United-States,<=50K
20,Private,204402,11th,7,Widowed,Transport-moving,Own-child,White,Male,-13,0,40,United-States,<=50K
46,Private,288159,HS-grad,9,Married-AF-spouse,Sales,Husband,White,Male,-1,-1,49,United-States,<=50K
50,Private,126255,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-27,0,40,United-States,>50K
64,Local-gov,187142,Masters,13,Married-civ-spouse,Protective-serv,Husband,White,Male,-22,0,55,United-States,>50K
45,?,101614,Some-college,10,Divorced,?,Not-in-family,White,Female,-9,-1,40,United-States,<=50K
24,Private,256802,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-14,-1,45,United-States,<=50K
74,Private,167387,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,2,-1,65,India,<=50K
45,?,27764,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,-9,0,40,United-States,>50K
43,Local-gov,77528,11th,7,Divorced,Adm-clerical,Unmarried,Black,Female,-15,0,36,United-States,<=50K
17,Private,166247,HS-grad,7,Never-married,Adm-clerical,Own-child,White,Male,-13,-1,23,United-States,<=50K
43,Private,256649,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,4,0,49,South,>50K
42,Private,325781,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,-25,0,40,United-States,<=50K
62,?,107126,HS-grad,9,Widowed,?,Unmarried,Amer-Indian-Eskimo,Male,-32,-1,9,United-States,<=50K
46,?,174864,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,-16,0,67,Hong,>50K
46,Private,177564,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,44,United-States,>50K
41,Private,157787,Some-college,10,Divorced,Exec-managerial,Husband,White,Male,-17,2220,40,United-States,>50K
40,Private,215940,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,-10,0,30,United-States,<=50K
44,Private,188790,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,-22,0,40,?,>50K
40,Private,151478,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,40,United-States,<=50K
31,Private,239948,Assoc-voc,11,Never-married,Tech-support,Own-child,Black,Female,-43,0,40,United-States,<=50K
41,Self-emp-inc,140195,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,-14,0,36,United-States,<=50K
42,Private,238556,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-10,0,40,United-States,>50K
32,Private,342696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-32,0,40,United-States,<=50K
25,Private,157166,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,-15,0,40,Peru,<=50K
46,Private,42118,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-4,0,40,United-States,>50K
45,Private,542688,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,-8,0,30,United-States,<=50K
27,Private,346284,Some-college,15,Never-married,Adm-clerical,Other-relative,White,Female,3204,-1,40,Hungary,<=50K
59,Never-worked,32671,10th,5,Separated,?,Not-in-family,White,Male,-47,-1,11,United-States,<=50K
42,Private,208226,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,16,0,73,United-States,>50K
16,Private,188127,Some-college,10,Never-married,Sales,Own-child,White,Female,0,-1,31,United-States,<=50K
64,?,190273,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,3282,0,40,Laos,>50K
48,Private,88151,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,-7,-1,40,Japan,<=50K
23,Private,175562,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,-5,0,40,Haiti,<=50K
18,Private,291607,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,-3,0,21,El-Salvador,<=50K
55,Private,294610,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,-11,0,40,United-States,<=50K
22,Private,53099,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,-43,-1,35,United-States,<=50K
81,Private,206885,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,-33,0,20,United-States,<=50K
27,Private,197193,Bachelors,10,Never-married,?,Own-child,White,Male,3297,1,40,United-States,<=50K
